#,PU_LOC_ID,STATE,LGA,RA,PU,BUILDING_TYPE_ID,LAT,LONG,PU_LOC_NUM_AFFILIATIONS,PU_LOC_DESC,,,
113531,TR1110009,TR,11,10,9,4,6.797936931,11.40926007,0,THIS UNIT IS CO LOCATED WITH UNIT 008 IN THIS VILLAGE ONLY PRIMARY SCHOOL.,,,
113532,TR1110010,TR,11,10,10,4,7.007273395,11.23192416,0,LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE PRIMRY SCHOOL.IT IS THE ONLY SCHOOL OF THE VILLAGE.,,,
113533,TR1110011,TR,11,10,11,4,6.881213464,11.3184515,0,LOCATED INSIDE THE BLOCK TO THE LEFT OF THE PIC. IN THIS VILLAGE ONLY PRIMARY SCHOOL.,,,
113534,TR1110012,TR,11,10,12,4,6.881219362,11.3184493,0,LOCATED IN THIS SCHOOL COMPOUND.THE SCHOOL IS THE ONLY WITHIN THE VILLAGE.AND IT IS LOCATED UP IN THE HILLS BEFORE YOUR ENTRANCE TO THE VILLAGE SQUARE.,,,
113535,TR1111001,TR,11,11,1,10,6.677073929,11.30646661,0,LOCATED IN THE FRONTAGE OF JUORO ALLIU TUMUO'S COMPOUND CHAR VILLAGE THIS IS THE VILLAGE HEADS COMPOUND..TO REACH LOCATION CROSS RIVER DONGA AND RIDE UP THE HILL AND TURN LEFT AT THE FIRST ROAD JUNCTION.IT IS THE FIRST BUILDING AFTER THE RIVER.,,,
113536,TR1111002,TR,11,11,2,4,6.644515812,11.30237799,0,THIS UNIT IS LOCATED IN THE FRONTAGE OF THIS VILLAGE ONLY PRIMARY SCHOOL.IT IS AT THE CENTER OF THE VILLAGE SQUARE.,,,
113537,TR1111003,TR,11,11,3,4,6.669565544,11.30423198,0,LOCATED INSIDE TYHE CLASSROOM BLOCK OF THIS VILLAGED PRIMARY SCHOOL.THE SCHOOL IS AFTER THE 1ST MBCN CHURCH WAR WAR .CLOSE TO THE SECONDARY SCHOOL.,,,
113538,TR1111004,TR,11,11,4,4,6.573468284,11.24433394,0,LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE SINGLE BLOCK SCHOOL.IT IS ON THE KWARA KWARA MBANMGA ROAD.,,,
113539,TR1111005,TR,11,11,5,4,6.703425516,11.35197123,0,LOCATED under the tree at the corner of the village market square.the market is after the dadin kowa hotel and beside the village mosque.,,,
113540,TR1111006,TR,11,11,6,4,6.573479248,11.2443427,0,THE UNIT IS LOCATED INSIDE THIS HUTS OF SCHOOL BLOCK IN THE VILLAGE ONLY PRIMARY SCHOOL.,,,
113541,TR1111007,TR,11,11,7,4,6.643723799,11.30899625,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE ONLY PRIMARY SCHOOL. TO REACH LOCATION CROSS RIVER VACUDE LEADING TO NDARUP,,,
113542,TR1111008,TR,11,11,8,4,6.643713046,11.29884845,0,located in the village primary school. it is the only school in the village.,,,
113543,TR1111009,TR,11,11,9,5,6.668329571,11.30460107,0,LOCATED IN THE FRONTAGE OF MR JONAH PATRI'S COMPOUND IN NDIYAL VILLAGE. THE COMPOUND IS ATOP A HILL WITHIN THE MAMBILLA PLATEAU.CROSS THE RIVER ON FOOT FROM THE FRONTAGE OF MR JOHN TUEJU'S HOUSE ON YOUR LEFT.,,,
113544,TR1111010,TR,11,11,10,4,6.572426685,11.24226872,0,THIS UNIT IS LOCATED INSIDE THE VILLAGE PRIMARY SCHOOL WHICH IS ABOUT 100 MTRS AWAY FROM THE HEALTH CENTER.,,,
113545,TR1111011,TR,11,11,11,7,6.572424305,11.24226821,0,located in the frontage of the village health clinic tamnya.,,,
113546,TR1201001,TR,12,1,1,10,6.98004872,9.719926673,0,THE PU IS LOCATED UNDER A TREE IN FRONT OF THE SARKIN LUFUN'S PALACE. OPPOSITE TIP TOP HOSPITAL LUFUM.,,,
113547,TR1201002,TR,12,1,2,10,6.980582077,9.723780756,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF THE SARKI BETE'S PALACE,ALONG SARKI STREET.THE PALACE IS SITAUTED AT THE BASE OF A VERY HIGH MOUNTAIN.",,,
113548,TR1201003,TR,12,1,3,16,6.982392901,9.722784519,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, ALONG SARKI BETTE STREET.",,,
113549,TR1201004,TR,12,1,4,4,6.923601553,9.806475528,0,"THE PU IS LOCATED IN FRONT OF A BANBOO ROOFED SHADE USED AS CLASS ROOM BLOCK,THE VILLAGE IS ABOUT THIRTY FIVE KILOMETRES OFF KASHIMBILA MAIN ROAD SURROUNDED BY VERY HIGH MOUNTAINS.",,,
113550,TR1201005,TR,12,1,5,4,6.881273137,9.748648907,0,"ONE SIGNIFICANT THING IS THAT THE VILLAGE IS SURROUNDED WITH HIGH MOUNTAINS, THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK, ABOUT ONE POLE TO HOLY SPIRIT CATHOLIC  CHURCH MISSION.",,,
113551,TR1201006,TR,12,1,6,4,6.922254968,9.855127472,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK, THIS VILLAGE IS ABOUT THIRTY SIX KILOMETRES FROM KASHINBILA MAIN ROAD IN SIDE THE INTERIOR ,THIS PLACE IS SURROUDED BY HIGH MOUNTIANS.",,,
113552,TR1201007,TR,12,1,7,10,6.884847513,9.736912027,0,"THE PU IS LOCATED UNDER A TREE AT THE BACK OF THE VILLAGE HEAD'S COMPOUND,ALONG BIBI ROAD.",,,
113553,TR1201008,TR,12,1,8,2,6.984083732,9.721860856,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF C.R.C.N CHURCH,THIS CHURCH IS SHEARING THE SAME PREMISES WITH BETE PRIMARY SCHOOL ,THE  SCHOOL  IS SITAUTED AT THE BASE OF THE HIGH ROCKY MOUNTAIN.",,,
113554,TR1201009,TR,12,1,9,16,6.921601846,9.857154479,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, IN FRONT OF MR BAKO'S COMPOUND.THIS VILLAGE IS SUROUNDED BY HIGH MOUNTAINS.",,,
113555,TR1201010,TR,12,1,10,4,6.995014429,9.709184521,0,"THE PU IS LOCATED IN FRONT OF A BANBOO ROOFED SHADE USED AS CLASS ROOM BLOCK, THE SCHOOL IS THE ONLY ONE IN THE VILLAGE.",,,
113556,TR1202001,TR,12,2,1,16,7.351518947,9.947660507,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE ON THE LEFT HAND SIDE OF TAKUM WUKARI ROAD, ABOUT ONE POLE FROM L.G.E.A PRIMARY  SCHOOL DAKA.",,,
113557,TR1202002,TR,12,2,2,16,7.47386232,10.12696751,0,THE PU IS LOCATED UNDER A TREE IN THE VILLAGE MARKET SQUARE.THIS VILLAGE IS ABOUT TWENTY FIVE KILOMETRES FROM CHANCHANGI MAIN ROAD NEAR RIVER DONGA WATER SIDE.,,,
113558,TR1202003,TR,12,2,3,4,7.250818288,9.830895677,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK NEAR THE PLAY GROUND,THE SCHOOL IS SITUATED OPPOSITE THE CATHOLIC CHURCH MISSION ALONG TAKUM -KATSINA ALLAH. ROAD ON THE RIGHT.",,,
113559,TR1202004,TR,12,2,4,5,7.369175922,10.16085449,0,"THE PU IS LOCATED IN FRONT OF THE VILLAGE CHIEF'S    COMPOUND,NEAR ROMAN CATHOLIC CHURCH MISSION, THIS VILLAGE IS ABOUT FOURTY KILOMETRES OFF CHANCHANGI MAIN ROAD INTO THE INTERIOR.",,,
113560,TR1202005,TR,12,2,5,4,7.437972846,10.01574472,0,"THEW PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK, THE SCHOOL IS THE ONLY ONE IN THE VILLAGE, WHILE THE VILLAGE IS MORE THAN FOURTY KILOMETRES FROM CHANCHANGI MAIN ROAD.",,,
113561,TR1202006,TR,12,2,6,16,7.481302821,9.981697425,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, THE VILLAGE IS ABOUT ONE KILOMETRE FROM CHANCHANGI MAIN ROAD.",,,
113562,TR1202007,TR,12,2,7,5,7.511215137,9.930888103,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF THE VILLAGE CHIEF'S HOUSE, ALONG TAKUM-YELWA ROAD ON THE RIHT.",,,
113563,TR1202008,TR,12,2,8,4,7.548624087,9.917134984,0,"THE PU IS LOCATED IN FRONT OF A BROKEN DOWN CLASS ROOM BLOCK NEAR THE PLAY GROUND,THE SCHOOL IS THE ONLY ONE IN THE VILLAGE SITUATED AT ABOUT ONE KILOMETRES OFF TAKUM YELWA ROAD ON THE RIGHT HAND SIDE.",,,
113564,TR1202009,TR,12,2,9,16,7.480024852,10.00221802,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE MARKET SQUARE,THE VILLAGE IS ABOUT TWO KILOMETRES FROM CHANCHANGI MAIN ROAD.",,,
113565,TR1202010,TR,12,2,10,16,7.566592875,10.02356155,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE MARKET SQUARE, THE VILLAGE IS ABOUT FIFTEEN KILOMEYRES OFF TAKUM YELWA MAIN ROAD ON THE THE RIGHT.",,,
113566,TR1202011,TR,12,2,11,16,7.322336798,9.959454409,0,"THE PU IS LOCATED UNDER A TREE AT THE CENTRE OF THE VILLAGE MARKET SQUART,THE MARKET IS ALONG TAKUM-WUKARI ROAD ON THE LEFT HAND SIDE OF THE ROAD.",,,
113567,TR1202012,TR,12,2,12,5,7.531208248,9.982461925,0,THE PU IS LOCATED UNDER A TREE IN FRONT OF THE VILLAGE CHIEF'S COMPOUND.THIS VILLAGE IS ABOUT TEN KILOMETRES FRON CHANCHANGI MAIN ROAD,,,
113568,TR1202013,TR,12,2,13,16,7.438971908,10.08326037,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE MARKET SQUARE, THIS VILLAGE IS ABOUT TWENTY FIVE KILOMETRES FROM CHANCHANGI MAIN ROAD.",,,
113569,TR1202014,TR,12,2,14,16,7.239176111,9.872733931,0,"THE PU IS LOCATED UNDER A TREE AT THE CENTRE OF THE VILLAGE MARKET SQUARE,THIS VILLAGE CAN BE LOCATED AT THE RIGHT HAND SIDE OF THE ROAD ON TAKUM-KASTINA ALLAH ROAD.",,,
113570,TR1202015,TR,12,2,15,16,7.59540646,10.01122831,0,THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE NEAR THE THE LATE AUDU'S COMPOUND. THIS VILLAGE IS ABOUT FIFTEEN KILLOMETRES OFF TAKUM-YELWA ROAD BY THE RIGHT HAND SIDE.,,,
113571,TR1202016,TR,12,2,16,16,7.412431104,9.981528886,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, THE VILLAGE IS ABOUT FOURTY FIVE KILOMETRES FROM CHANCHANGI MAIN ROAD.",,,
113572,TR1202017,TR,12,2,17,4,7.452310631,9.944251195,0,"THE PU IS IS LOCATED UNDER A TREE IN FRONT OF A SHADE CALLED A CLASS ROOM.THE SCHOOL IS THE ONLY ONE IN THE VILLAGE, SITUATED ALONG TAKUM WUKARI ROAD ON THE LEFT.",,,
113573,TR1202018,TR,12,2,18,16,7.502770599,9.93738046,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE,IN FRONT OF THE MOSQUE,  ALONG TAKUM-WUKARI ROAD ON THE RIGHT.",,,
113574,TR1202019,TR,12,2,19,5,7.503931336,9.939106467,0,"THE PU IS LOCATED IN FRONT OF THE LATE AKAAKAME'S COMPOUND, ABOUT TWO POLES OFF TAKUM YELWA ROAD.",,,
113575,TR1203001,TR,12,3,1,4,7.28078409,10.03495129,0,"GETTING TO THIS UNIT IS THE TYPE OUR FILM ACTOR WILL CALL GETTING TO THE EVIL FOREST,THE PU IS LOCATED AT THE CENTRE OF THE SCHOOL PREMISES,AND THIS IS THE ONLY SCHOOL IN THE VILLAGE.",,,
113576,TR1203002,TR,12,3,2,4,7.28613756,10.01335853,0,"THE PU IS LOCATED UNDER A TREE NEAR A HUT THAT MAKE UP A CLASS ROOM, THE SCHOOL IS LOCATED AT THE BASE OF A HIGH HILL AND IT IS THE ONLY ONE IN THE VILLAGE,THE VILLAGE IS FAR OF INTO THE FOREST.",,,
113577,TR1203003,TR,12,3,3,4,7.255382937,9.999208861,0,"THE PU IS LOCATED IN FRONT IN FRONT OF A CLASS ROOM BLOCK,THE SCHOOL IS AT THE RIGHT HAND SIDE OF CULTAR FOUR ROAD.",,,
113578,TR1203004,TR,12,3,4,4,7.354102871,10.09195443,0,"THIS FOREST IS SO TICK THAT I AM STILL WANDERING WHY I DID NOT MEET AN ELEPHANT ON THE WAY,THE PU IS LOCATED IN FRONT OF A HUT CALLED CLASS ROOM,THIS IS THE ONLY SCHOOL IN THIS VILLAGE.",,,
113579,TR1203005,TR,12,3,5,5,7.257884106,9.992161101,0,"THE PU IS LOCATED IN FRONT OF MR GALADIMA'S COMPOUND,THE STRUCTURE THAT REPRESENTED THE UNIT WAS AFFECTED BY THE CRISES.",,,
113580,TR1203006,TR,12,3,6,5,7.250882134,9.9867197,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF THE LIKAM'S CHIEF COMPOUND,IT CAN BE LOCATED ON THE LEFT HAND SIDE OF TAKUM-YOLA ROAD NEAR C.R.C.M CHURCH MISSION TAKUM.",,,
113581,TR1203007,TR,12,3,7,10,7.255583732,9.985975681,0,THE PU IS LOCATED UNDER A TREE INFRONT OF THE UKWE'S RECEPTION OFFICE BLOCK BEHIND THE MOSQUE INSIDE THE UKWE'S PALACE.THE NEXT COMPOUND TO THE NIGERIAN PRISONS.,,,
113582,TR1203008,TR,12,3,8,5,7.260921302,9.987039973,0,THE PU IS LOCATED UNDER A TREE IN FRONT OF MR RICWUMAN'S COMPOUND.,,,
113583,TR1203009,TR,12,3,9,5,7.258933875,9.987975268,0,THE PU IS LOCATED IN FRONT OF A BROKEN BUILDING AT  NUMBER SEVEN MBARIKAM STREET BEFORE R.C.C.M CHURCH MISION.,,,
113584,TR1203010,TR,12,3,10,5,7.260430193,9.985234634,0,THE PU IS LOCATED UNDER A TREE IN FRONT OF MR SHITEN'S COMPOUND,,,
113585,TR1203011,TR,12,3,11,5,7.258130712,9.987254343,0,THE PU IS LOCATED INFRONT OF A BIULDING AT NUMBER 6 AKANTE STREET.NEAR  L.G.E.A PRIMARY SCHOOL USSA.,,,
113586,TR1203012,TR,12,3,12,4,7.270444614,9.995474378,0,"THE PU IS LOCATED IN FRONT OF THE ONLY CLASS ROOM BLOCK OF MBARIKAM L.G.E.A SCHOOL,THIS SCHOOL IS LOCATED AT THE BASE OF A VERT HIGH HILL.",,,
113587,TR1203013,TR,12,3,13,4,7.254778055,10.02215727,0,"THE PU IS LOCATED UNDER SOME CLUSTERS OF TREE ALONG GOCERNMENT SECONDARY SCHOOL ENTRANCE, LOCATED ALONG TAKUM YOLA ROAD ON THE LEFT.",,,
113588,TR1203014,TR,12,3,14,4,7.270525765,10.09492819,0,"THE PU IS LOCATED UNDER A TREE AT THE CENTRE OF L.G E A SCHOOL MUJI IN BETWEEN THE ONLY CLASS ROOM BLOCK OF THE SCHOOL AND THE PLAY GROUND, THE SCHOOL IS ALONG TAKUM-YOLA ROAD ON THE RIGHT.",,,
113589,TR1203015,TR,12,3,15,4,7.223036164,9.984031322,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK, NEAR THE PLAY GROUND, THE CLASS ROOM IS THE  ONLY BLOCK LEFT UNBROKEN DUE TO THE CRISES,THE SCHOOL IS THE ONLY ONE IN THE VILLAGE.",,,
113590,TR1203016,TR,12,3,16,2,7.228903243,9.983306667,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF R.C.C M CHURCH MISSION, THIS CHURCH IS ABOUT TWO POLES FROM TAMPA PRIMARY SCHOOL ON THE SAME SIDE OF THE ROAD.",,,
113591,TR1203017,TR,12,3,17,4,7.252120536,10.01268147,0,"THE PU IS LOCATED UNDER A TREE AT THE CENTRE OF THE SCHOOL COMPOUND,THE SCHOOL I LEARNT, WAS DISTOYED DURING A COMMUNIAL CLASHES.",,,
113592,TR1203018,TR,12,3,18,16,7.263746012,10.06134722,0,"THE PU IS LOCATED UNDER SOME TREES AT THE VILLAGE SQUARE,SITUATED AT THE LEFT HAND SIDE OF TAKUM-YOLA ROAD.",,,
113593,TR1203019,TR,12,3,19,9,7.233471718,9.983623833,0,"THE PU IS LOCATED IN FRONT OF WOMEN EDUCATION CENTRE BIULDING,THIS BUILDING THOUGH AMONG THE DEVASTATED BIULDING DURING THE CRISES IS STILL VERY PORPULAR BECOUSE THEIR IS NO OTHER REPLACEMENT.",,,
113594,TR1204001,TR,12,4,1,4,7.088174452,9.80860556,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK,THE SCHOOL IS ALONG TAKUM KASHIMBILA ROAD ON THE LEFT, AND IT IS THE ONLY ONE IN THE VILLAGE.",,,
113595,TR1204002,TR,12,4,2,4,7.059325464,9.837757188,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK, THE SCHOOL IS THE ONLY ONE IN THE VILLAGE SITAUTED AT THE BASE OF A HIGH MOUNTAIN ALONG TAKUM KASHIMBILA ROAD.",,,
113596,TR1204003,TR,12,4,3,16,7.073239902,9.839408141,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, IN FRONT OF THE VILLAGE CHIEF'S COMPOUND.",,,
113597,TR1204004,TR,12,4,4,16,7.05910967,9.881036205,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, BESIDE THE GARRI MILL,",,,
113598,TR1204005,TR,12,4,5,16,7.153778798,9.887164665,0,"THIS VILLAGE WAS COMPLETELY DEVASTETED DUE TO CRISES,THE PU IS UNDER A TREE IN THE VILLAGE SQUARE,THE VILLAGE IS ALONG TAKUM KASHIMBILA ROAD ON THE LEFT.",,,
113599,TR1204006,TR,12,4,6,4,7.050171233,9.748825866,0,"THE PU IS LOCATED UNDER A TREE BESIDE   A CLASS ROOM BLOCK,ABOUT ONE POLE OFF TAKUM KASHIMBILA ROAD INTO THE INTERIOR.",,,
113600,TR1204007,TR,12,4,7,4,7.051916379,9.748510712,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK, THE SCHOOL IS BY THE LEFT HAND SIDE OF TAKUM KASHINBILA ROAD.",,,
113601,TR1204008,TR,12,4,8,4,7.107875537,9.823192391,0,"THE PU IS LOCATED UNDER A TREE AT THE CENTRE OF THE SCHOOL COMPOUND,THIS SCHOOL WAS DISPLACED DUE TO CRISES,YOU CAN SEE THE VILLAGERS TRYING TO RECONSTRUCT A TEMPORARY CLASS ROOMS.",,,
113602,TR1204009,TR,12,4,9,16,7.077125339,9.82465195,0,"THE PU IS LOCATED UNDER A TREE,IN THE VILLAGE SQUARE IN FRONT OF THE CHIEF'S COMPOUND.",,,
113603,TR1204010,TR,12,4,10,2,7.09590336,9.816782556,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF R.C.C.N CHURCH MISSION, ALONG TAKUM KASHIMBILA ROAD ON THE LEFT.",,,
113604,TR1205001,TR,12,5,1,4,7.249520377,9.989062602,0,"THE PU IS LOCATED IN FRONT OF A CLOASS ROOM BLOCK,THE SCHOOL IS  AT THE RIGHT  HAND SIDE OF YOLA ROAD WHEN YOU ARE COMMING FROM THE SOUTH.",,,
113605,TR1205002,TR,12,5,2,4,7.254063215,9.993715553,0,THE PU IS LOCATED AT THE BACK OF A CLASS ROOM BLOCK OF HENRY POTER SECONDARY SCHOOL AT THE LEFT HAND SIDE OF CULTER TWO.,,,
113606,TR1205003,TR,12,5,3,5,7.254343322,9.988255274,0,THE PU IS LOCATED BY THE SIDE OF MR TSOHO'S COMPOUND AT NUNBER THREE ADIKPANTI STREET TAKUM.,,,
113607,TR1205004,TR,12,5,4,10,7.252231007,9.988483585,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, IN FRONT OF THE VILLSGE CHIEF'S COMPOUND.",,,
113608,TR1205005,TR,12,5,5,4,7.252237128,9.988492035,0,"THE PU IS LOCATED IN FRON OF A  SCHOOL , BRIGHT FUTURE ACCADEMY NURSERY SCHOOL NEWLY OPENED NEAR THE CHIEF'S HOUSE.",,,
113609,TR1205006,TR,12,5,6,4,7.256949725,9.988810054,0,"THE PU IS LOCATED UNDER A TREE IN FRONT OF A CLASS ROOM BLOCK,THE SCHOOL IS LOCATED ALMOST IN THE SAME COMPOUND WITH RIMI SQUARE.",,,
113610,TR1205007,TR,12,5,7,5,7.259907215,9.984068848,0,"THE PU IS LOCATED AT THE BACK OF A BUILDING AT NUMBER 17 ZARIA STREET,NEAR THE   SQUARE.",,,
113611,TR1206001,TR,12,6,1,16,6.875685294,9.670784784,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, IN FRONT OF THREE LOCK UP STORES.",,,
113612,TR1206002,TR,12,6,2,16,6.87381875,9.669902354,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE, ABOUT ONE POLE  FROM THE SARKI'S PALACE.",,,
113613,TR1206003,TR,12,6,3,16,6.875051164,9.670237552,0,"THE PU IS LOCATED UNDER A TREE IN THE CENTRE OF THE VILLAGE MARKET SQUARE, IN FRONT THE SARKI'S PALACE.",,,
113614,TR1206004,TR,12,6,4,4,6.850772087,9.831657828,0,"THIS ISLAND IS ABOUT FOUR HUORS FERRY RIDE FROM KASHIMBILA WATER  POINT,IT IS ANOTHER ISLAND SURROUNDED BY VERY HIGH MOUNTAINS,THE PU IS IN FRONT OF  A SHADE USED A CLASS ROOM BLOCK.",,,
113615,TR1206005,TR,12,6,5,4,6.51810341,9.688364231,0,"THIS VILLAGE IS ABOUT EIGHT HOURS NONE STOP FERRY RIDE FROM KASHIMBILA WATER POINT,THIS IS THE INTERNATIONAL BOURDER BOUNDRY ISLAND BETWEEN NIGERIA AND CAMEROUN,MY GOLDING PU IS LOCATED IN FRONT OF A SHADE USED AS CLASS ROOM BLOCK,AT THIS POINT YOU WILL B",,,
113616,TR1206006,TR,12,6,6,16,6.868478352,9.777969184,0,"THIS VILLAGE IS ABOUT THIRTY KILOMETRES FROM KASHIMBILA MAIN ROAD NEAR THE WATER SIDE INTO THE HINTER LAND,THE PU IS UNDER A TREE AT THE CENTRE OF THE VILLAGE MARKET SQUARE.",,,
113617,TR1206007,TR,12,6,7,16,6.947325828,9.695857708,0,THE PU IS LOCATED UNDER A TREE IN THE VILLAGE SQUARE NEAR THE SARKI MALUMSHE'S PALACE.,,,
113618,TR1206008,TR,12,6,8,16,6.947311627,9.695846915,0,THE PU IS LOCATED UNDER A TREE IN THE  V ILLAGE SQUARE IN FRONT OF TUNWARI'S COMPOUNT.,,,
113619,TR1206009,TR,12,6,9,16,6.840455056,9.899343701,0,"THIS ISLAND IS SURROUNDED BY HIGH MOUNTAINS,IT IS THE LAST ISLAND BOURDER WITH CAMEROUN FROM WEST,ABOUT SIX HOURS FERRY RIDE FROM KASHIMBILA WATER POINT,THE PU LOCATED IN FRONT  OF SHADE IN THE VILLAGE SQUARE AROUND THE CHIEF'S COMPOUND.",,,
113620,TR1206010,TR,12,6,10,4,6.795110233,9.783639272,0,"THIS VILLAGE IS ABOUT THREE HUORS FERRY RIDE FROM KASHIMBILA WATER FRONT, THE PU IS LOCATED IN FRONT OF A HUT USED AS A CLASS ROOM BLOCK.THIS ISLAND IS SUROUNDED WITH VERY HIGH MOUNTAINS.",,,
113621,TR1207001,TR,12,7,1,4,7.276829137,10.24042222,0,"THE PU IS LOCATED IN FRONT OF THE ONLY CLASS ROOM BLOCK IN THE SCHOOL,AND IT IS THE ONLY SCHOOL IN THE VILLAGE BACKING A VERY HIGH HILL.",,,
113622,TR1207002,TR,12,7,2,10,7.315152092,10.24478697,0,"THE PU IS LOCATED IN FRONT OF THE VILLAGE CHIEF'S PALACE,BESIDE A BIG RESERVOUR TANK.",,,
113623,TR1207003,TR,12,7,3,10,7.315142261,10.24478572,0,THE PU IS LOCATED IN FRONT OF THE VILLAGE CHIEF'S PALLACE.BESIDE A BIG RESERVOUR TANK.,,,
113624,TR1207004,TR,12,7,4,4,7.314812841,10.24330727,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK NEAR THE PLAY GROUND,THE SCHOOL IS THE ONLY ONE IN THE VILLAGE.",,,
113625,TR1207005,TR,12,7,5,5,7.317727765,10.2446749,0,"THE PU IS LOCATED UNDER A TREE IN THE VILLAGE RICE MILL PREMISES,THE COMPOUND IS LOCATED ALONG TAKUM YOLA ROAD ON THE LEFT.",,,
113626,TR1207006,TR,12,7,6,4,7.291488932,10.18592544,0,"THE PU IS LOCATED IN FRONT OF A BROKEN DOWN CLASS ROOM BLOCK,THE SCHOOL IS ONE OF VICTIMS OF THE JUST ENDED CRISES IN THIS L.G.A,AND IT IS SITUATED ALONG TAKUM-YOLA ROAD ON THE LEFT.",,,
113627,TR1208001,TR,12,8,1,5,7.255919589,9.976578472,0,THE PU IS LOCATED UNDER A SMALL TREE BESIDE FIVE LOCK UP STORES AT NUMBER 2 ABUJA STREET.,,,
113628,TR1208002,TR,12,8,2,5,7.251576489,9.98309769,0,THE PU IS LOCATED IN FRONT OF A RAFIA ROOFED SHADE JUST BEHIND THE MOSQUE AT NUMBER 4 DAKATSALLE STREET OFF TAKUM YOLA ROAD ON THE LEFT.,,,
113629,TR1208003,TR,12,8,3,5,7.254727213,9.980941981,0,THE PU IS LOCATED UNDER A TREE IN FRONT OF A PROVITION STORE DIRECTLY IN FRONT OF  THE MOSQUE AT NUMBER 16 DAMA STREET.,,,
113630,TR1208004,TR,12,8,4,5,7.251611022,9.972703041,0,THE PU IS LOCATED UNDER A TREE ABOUT TWO KILOMRTES TO THE BARRAK NEAR A MACHANIC WORKSHOP AT NUMBER 6 KATSINA ALLAH ROAD.,,,
113631,TR1208005,TR,12,8,5,16,7.243305853,9.970647577,0,THE PU IS LOCATED UNDER SOME CLUSTERS OF TREES DIRECTLY OPPOSITE THE GENERAL HOSPITAL ON THE RIGHT HAND SIDE OF TARKUM KASHIMBILA ROAD.,,,
113632,TR1208006,TR,12,8,6,3,7.253958525,9.980660509,0,THE PU IS LOCATED  UNDER A TREE IN FRONT OF A MOSQUE AT NUMBER 4 KAROFI AVENUE.,,,
113633,TR1208007,TR,12,8,7,5,7.253776574,9.981974613,0,"THE PU IS LOCATED IN FRONT OF A CARPENTRY WORK SHOP IN FRONT OF BABANNANA'S CONPOUND AT NUMBER I BABANNANA STREET, OFF NO 14 MARJE ROAD.",,,
113634,TR1208008,TR,12,8,8,5,7.255372343,9.984423355,0,"THE PU IS LOCATED UNDER A TREE NEAR SARKIN HOUSAWA'COMPOUND AT NUMBER 3 MADUGU STREET,",,,
113635,TR1208009,TR,12,8,9,5,7.254203799,9.983753018,0,THE PU IS LOCATED UNDER THE TREE  AT NUMBER 4 MAJE STREET BESIDE A TAILORING WORK SHOP.,,,
113636,TR1208010,TR,12,8,10,5,7.254279745,9.983281659,0,"THE PU IN FRONT OF MR LIMAN'S HOUSE AT NUMBER 36, AMADU ROAD OPPOSITE THE MOSQUE.",,,
113637,TR1208011,TR,12,8,11,4,7.251509749,9.978586122,0,"THE PU IS LOCATED IN FRONT OF A CLASS ROOM BLOCK OF L.G.E.A SCHOOL WADATA, LOCATED ON THE RIGHT HAND SIDE OF TAKUN KASHIMBILA ROAD.",,,
113638,TR1209001,TR,12,9,1,10,6.91978866,9.880510685,0,"THIS UNIT IS LOCATED UNDER A TREE IN FRONT OF THE VILLAGE CHIEF'S COMPOUND,THIS VILLAGE IS ABOUT THIRTY FIVE KILOMETRES FROM KASHINBILA MAIN ROAD.",,,
